round,colony,treatment,dose,pristine/g,replicate,count,start_date,start_time,start_weight,end_date,end_time,end_weight,whole_dif,pristine_consumed,difference,percent_consumed,dose_consumed,id,pid,bees_alive,minmax
2,5.11R2,5,150000,0.00015,11,18,9/25/2022,12:00,1.20773,9/27/2022,11:30,0.89255,0.31518,0.000047277,0.40373,0.260968925,39145.33878,242,R2.5.11-18,5,0.256615932
2,1.11R2,1,0,0,11,14,9/15/2022,9:45,1.18176,9/17/2022,11:30,0.86599,0.31577,0,0.40818,0.267203155,0,1254,R2.1.11-14,5,0.259463558
2,2.2R2,2,150,0.00000015,2,24,9/29/2022,10:00,1.12612,9/30/2022,11:00,0.81682,0.3093,4.64E-08,0.40828,0.274659894,41.19898412,902,R2.2.2-24,4,0.25952755
2,2.2R2,2,150,0.00000015,2,20,9/21/2022,10:30,1.19824,9/23/2022,10:00,0.90191,0.29633,4.44E-08,0.40906,0.24730438,37.09565696,898,R2.2.2-20,5,0.260026684
2,3.9R2,3,1500,0.0000015,9,11,9/7/2022,10:30,1.4278,9/9/2022,12:00,1.18094,0.24686,3.70E-07,0.41004,0.172895363,259.3430452,514,R2.3.9-11,5,0.260653802
2,4.11R2,4,15000,0.000015,11,12,9/11/2022,12:00,1.25448,9/13/2022,12:30,0.93791,0.31657,4.75E-06,0.41105,0.252351572,3785.273579,496,R2.4.11-12,5,0.261300117
2,1.7R2,1,0,0,7,8,8/26/2022,10:30,1.10599,8/28/2022,13:40,0.77635,0.32964,0,0.41166,0.298049711,0,1040,R2.1.7-8,5,0.261690466
2,3.9R2,3,1500,0.0000015,9,10,9/5/2022,12:40,1.10525,9/7/2022,10:30,0.85517,0.25008,3.75E-07,0.41326,0.226265551,339.3983262,513,R2.3.9-10,5,0.262714332
2,2.7R2,2,150,0.00000015,7,19,9/17/2022,11:00,1.55964,9/19/2022,12:00,1.25324,0.3064,4.60E-08,0.41388,0.196455592,29.46833885,800,R2.2.7-19,5,0.26311108
2,3.4R2,3,1500,0.0000015,4,19,9/15/2022,9:45,0.96592,9/17/2022,11:30,0.65878,0.30714,4.61E-07,0.41413,0.317976644,476.964966,584,R2.3.4-19,3,0.263271059
2,2.5R2,2,150,0.00000015,5,5,8/22/2022,10:30,1.12957,8/24/2022,13:00,0.84284,0.28673,4.30E-08,0.4142,0.253839957,38.07599352,806,R2.2.5-5,5,0.263315853
2,4.9R2,4,15000,0.000015,9,8,8/28/2022,1:00,1.20329,8/30/2022,12:00,0.86497,0.33832,5.07E-06,0.41525,0.28116248,4217.437193,252,R2.4.9-8,5,0.263987765
2,5.9R2,5,150000,0.00015,9,23,9/29/2022,10:00,1.10365,10/1/2022,12:00,0.77499,0.32866,0.000049299,0.41651,0.297793685,44669.05269,22,R2.5.9-23,5,0.264794059
2,3.1R2,3,1500,0.0000015,1,19,9/15/2022,9:45,1.18351,9/17/2022,11:30,0.89074,0.29277,4.39E-07,0.41779,0.247374336,371.0615035,685,R2.3.1-19,5,0.265613152
2,5.2R2,5,150000,0.00015,2,11,9/3/2022,12:20,1.0715,9/5/2022,12:40,0.7645,0.307,0.00004605,0.41806,0.286514232,42977.13486,125,R2.5.2-11,5,0.265785929
2,3.5R2,3,1500,0.0000015,5,6,8/22/2022,10:30,1.22835,8/24/2022,13:00,0.91876,0.30959,4.64E-07,0.41831,0.252037286,378.0559287,552,R2.3.5-6,5,0.265945908
2,3.12R2,3,1500,0.0000015,12,17,9/23/2022,10:30,1.128,9/25/2022,12:00,0.79734,0.33066,4.96E-07,0.4186,0.293138298,439.7074468,728,R2.3.12-17,5,0.266131484
2,3.1R2,3,1500,0.0000015,1,13,9/3/2022,12:20,1.23351,9/5/2022,12:40,0.97682,0.25669,3.85E-07,0.41987,0.208097219,312.1458278,679,R2.3.1-13,5,0.266944177
2,3.1R2,3,1500,0.0000015,1,24,9/25/2022,12:00,1.1671,9/27/2022,11:30,0.84082,0.32628,4.89E-07,0.42045,0.279564733,419.3470996,690,R2.3.1-24,5,0.267315328
2,3.11R2,3,1500,0.0000015,11,21,9/29/2022,10:00,1.21883,10/1/2022,12:00,0.90553,0.3133,4.70E-07,0.42073,0.257049794,385.5746905,759,R2.3.11-21,5,0.267494505
2,1.11R2,1,0,0,11,13,9/13/2022,12:30,1.13594,9/15/2022,11:00,0.80576,0.33018,0,0.42259,0.290666761,0,1253,R2.1.11-13,5,0.268684749
2,5.9R2,5,150000,0.00015,9,11,9/5/2022,12:40,1.20087,9/7/2022,10:30,0.91196,0.28891,4.33E-05,0.42265,0.24058391,36087.5865,10,R2.5.9-11,5,0.268723144
2,2.12R2,2,150,0.00000015,12,9,9/7/2022,10:30,1.23282,9/9/2022,12:00,0.91339,0.31943,4.79E-08,0.4233,0.259105141,38.86577116,973,R2.2.12-9,5,0.269139089
2,2.5R2,2,150,0.00000015,5,8,8/28/2022,1:00,1.1829,8/30/2022,12:00,0.87827,0.30463,4.57E-08,0.42378,0.257528109,38.62921633,809,R2.2.5-8,5,0.269446249
2,5.3R2,5,150000,0.00015,3,8,8/24/2022,12:00,1.13408,8/26/2022,11:00,0.79433,0.33975,5.10E-05,0.42593,0.29958204,44937.30601,87,R2.5.3-8,5,0.270822068
2,4.1R2,4,15000,0.000015,1,9,8/26/2022,10:30,1.09793,8/28/2022,13:40,0.77551,0.32242,4.84E-06,0.42888,0.293661709,4404.925633,421,R2.4.1-9,5,0.27270982
2,5.5R2,5,150000,0.00015,5,7,8/22/2022,10:30,1.15058,8/24/2022,13:00,0.81285,0.33773,5.07E-05,0.43201,0.29353022,44029.53293,46,R2.5.5-7,5,0.274712758
2,1.1R2,1,0,0,1,10,8/30/2022,11:30,1.1281,9/1/2022,10:30,0.79056,0.33754,0,0.43224,0.299211063,0,1188,R2.1.1-10,5,0.274859938
2,5.3R2,5,150000,0.00015,3,9,8/26/2022,10:30,1.17234,8/28/2022,13:40,0.82487,0.34747,5.21E-05,0.43365,0.296390126,44458.51886,88,R2.5.3-9,5,0.27576222
2,4.11R2,4,15000,0.000015,11,9,9/5/2022,12:40,1.13985,9/7/2022,10:30,0.81707,0.32278,4.84E-06,0.43372,0.283177611,4247.664166,493,R2.4.11-9,5,0.275807014
2,5.4R2,5,150000,0.00015,4,15,9/7/2022,10:30,1.12456,9/9/2022,12:00,0.80043,0.32413,4.86E-05,0.43519,0.288228285,43234.24273,73,R2.5.4-15,5,0.276747691
2,1.11R2,1,0,0,11,12,9/11/2022,12:00,1.15976,9/13/2022,12:30,0.81628,0.34348,0,0.43589,0.296164724,0,1252,R2.1.11-12,5,0.277195632
2,3.9R2,3,1500,0.0000015,9,13,9/11/2022,12:00,1.18095,9/13/2022,12:30,0.86948,0.31147,4.67E-07,0.43649,0.26374529,395.6179347,516,R2.3.9-13,5,0.277579582
2,5.1R2,5,150000,0.00015,1,22,9/21/2022,10:30,0.9993,9/23/2022,10:00,0.65702,0.34228,0.000051342,0.43757,0.342519764,51377.96458,177,R2.5.1-22,5,0.278270691
2,1.4R2,1,0,0,4,18,9/13/2022,12:30,1.03463,9/15/2022,11:00,0.6891,0.34553,0,0.43794,0.333964799,0,1088,R2.1.4-18,3,0.27850746
2,2.4R2,2,150,0.00000015,4,13,9/5/2022,12:40,1.4803,9/7/2022,10:30,1.1451,0.3352,5.03E-08,0.43907,0.226440586,33.96608796,834,R2.2.4-13,4,0.279230565
2,5.4R2,5,150000,0.00015,4,16,9/9/2022,11:30,1.1989,9/11/2022,12:00,0.84623,0.35267,5.29E-05,0.43944,0.294161315,44124.19718,74,R2.5.4-16,5,0.279467334
2,2.4R2,2,150,0.00000015,4,9,8/28/2022,1:00,1.05985,8/30/2022,12:00,0.73788,0.32197,4.83E-08,0.43945,0.303788272,45.56824079,830,R2.2.4-9,5,0.279473733
2,2.2R2,2,150,0.00000015,2,23,9/27/2022,10:30,1.10252,9/29/2022,10:30,0.76144,0.34108,5.12E-08,0.44006,0.309364002,46.40460037,901,R2.2.2-23,4,0.279864082
2,5.1R2,5,150000,0.00015,1,12,9/1/2022,10:30,1.29665,9/3/2022,12:20,0.95791,0.33874,0.000050811,0.44009,0.261242432,39186.36486,167,R2.5.1-12,5,0.279883279
2,3.7R2,3,1500,0.0000015,7,10,9/1/2022,10:30,1.26715,9/3/2022,12:20,0.94253,0.32462,4.87E-07,0.44024,0.256181194,384.271791,533,R2.3.7-10,5,0.279979267
2,1.4R2,1,0,0,4,8,8/24/2022,12:00,1.14099,8/26/2022,11:00,0.81105,0.32994,0,0.44126,0.289169931,0,1078,R2.1.4-8,5,0.280631981
2,4.11R2,4,15000,0.000015,11,17,9/21/2022,10:30,1.12877,9/23/2022,10:00,0.76428,0.36449,5.47E-06,0.44201,0.322909007,4843.635107,501,R2.4.11-17,5,0.281111918
2,3.1R2,3,1500,0.0000015,1,14,9/5/2022,12:40,1.33921,9/7/2022,10:30,1.05738,0.28183,4.23E-07,0.44501,0.210444964,315.6674457,680,R2.3.1-14,5,0.283031666
2,3.2R2,3,1500,0.0000015,2,16,9/15/2022,9:45,1.06744,9/17/2022,11:30,0.7294,0.33804,5.07E-07,0.44503,0.316682905,475.0243573,643,R2.3.2-16,5,0.283044465
2,4.11R2,4,15000,0.000015,11,14,9/15/2022,9:45,0.85782,9/17/2022,11:30,0.50723,0.35059,5.26E-06,0.44507,0.408698795,6130.481919,498,R2.4.11-14,5,0.283070061
2,1.11R2,1,0,0,11,16,9/19/2022,10:45,1.05543,9/21/2022,12:00,0.68454,0.37089,0,0.44596,0.351411273,0,1256,R2.1.11-16,5,0.283639586
2,5.11R2,5,150000,0.00015,11,10,9/9/2022,11:30,1.05977,9/11/2022,12:00,0.69974,0.36003,5.40E-05,0.4468,0.339724657,50958.69859,234,R2.5.11-10,5,0.284177116
2,4.4R2,4,15000,0.000015,4,6,8/20/2022,14:50,0.99509,8/22/2022,11:00,0.63815,0.35694,5.35E-06,0.44704,0.358701223,5380.518345,314,R2.4.4-6,5,0.284330696
2,3.2R2,3,1500,0.0000015,2,11,9/5/2022,12:40,1.32611,9/7/2022,10:30,1.00306,0.32305,4.85E-07,0.44863,0.243607242,365.4108634,638,R2.3.2-11,5,0.285348162
2,2.2R2,2,150,0.00000015,2,22,9/25/2022,12:00,1.15832,9/27/2022,11:30,0.80811,0.35021,5.25E-08,0.44919,0.302343049,45.35145728,900,R2.2.2-22,5,0.285706515
2,3.1R2,3,1500,0.0000015,1,16,9/9/2022,11:30,1.05759,9/11/2022,12:00,0.73075,0.32684,4.90E-07,0.45186,0.309042256,463.5633847,682,R2.3.1-16,5,0.287415091
2,3.2R2,3,1500,0.0000015,2,13,9/9/2022,11:30,1.11511,9/11/2022,12:00,0.76883,0.34628,5.19E-07,0.45327,0.310534387,465.8015801,640,R2.3.2-13,5,0.288317373
2,2.11R2,2,150,0.00000015,11,4,8/26/2022,10:30,1.2266,8/28/2022,13:40,0.89386,0.33274,4.99E-08,0.45394,0.271270178,40.69052666,989,R2.2.11-4,5,0.288746117
2,3.4R2,3,1500,0.0000015,4,22,9/21/2022,10:30,1.19186,9/22/2022,11:00,0.82564,0.36622,5.49E-07,0.45416,0.307267632,460.9014482,587,R2.3.4-22,3,0.288886898
2,4.3R2,4,15000,0.000015,3,15,9/7/2022,10:30,1.15579,9/9/2022,12:00,0.81043,0.34536,5.18E-06,0.4563,0.298808607,4482.129106,342,R2.4.3-15,5,0.290256318
2,2.5R2,2,150,0.00000015,5,7,8/26/2022,10:30,1.2015,8/28/2022,13:40,0.87213,0.32937,4.94E-08,0.45684,0.274132335,41.11985019,808,R2.2.5-7,5,0.290601873
2,5.7R2,5,150000,0.00015,7,15,9/11/2022,12:00,0.97639,9/13/2022,12:30,0.61854,0.35785,5.37E-05,0.45873,0.366503139,54975.47087,36,R2.5.7-15,5,0.291811314
2,1.7R2,1,0,0,7,9,8/28/2022,1:00,1.33779,8/30/2022,12:00,0.97105,0.36674,0,0.46144,0.274138691,0,1041,R2.1.7-9,5,0.293545487
2,3.11R2,3,1500,0.0000015,11,11,9/9/2022,11:30,1.48999,9/11/2022,12:00,1.13527,0.35472,5.32E-07,0.46171,0.238068712,357.1030678,749,R2.3.11-11,5,0.293718264
2,5.1R2,5,150000,0.00015,1,16,9/9/2022,11:30,1.10948,9/11/2022,12:00,0.74819,0.36129,5.42E-05,0.46217,0.325639038,48845.85572,171,R2.5.1-16,5,0.294012626
2,3.7R2,3,1500,0.0000015,7,23,9/27/2022,10:30,0.95052,9/29/2022,10:30,0.58181,0.36871,5.53E-07,0.46288,0.387903463,581.8551951,546,R2.3.7-23,5,0.294466966
2,3.2R2,3,1500,0.0000015,2,17,9/17/2022,11:00,1.05852,9/19/2022,12:00,0.68264,0.37588,5.64E-07,0.46382,0.355099573,532.6493595,644,R2.3.2-17,5,0.295068487
2,2.7R2,2,150,0.00000015,7,11,9/1/2022,10:30,1.32135,9/3/2022,12:20,0.97552,0.34583,5.19E-08,0.46498,0.261724751,39.25871268,792,R2.2.7-11,5,0.29581079
2,2.12R2,2,150,0.00000015,12,14,9/17/2022,11:00,1.1312,9/19/2022,12:00,0.77875,0.35245,5.29E-08,0.46518,0.311571782,46.73576733,978,R2.2.12-14,5,0.295938773
2,2.2R2,2,150,0.00000015,2,17,9/15/2022,9:45,1.35628,9/17/2022,11:30,0.99591,0.36037,5.41E-08,0.4655,0.265704722,39.85570826,895,R2.2.2-17,5,0.296143546
2,2.11R2,2,150,0.00000015,11,14,9/15/2022,9:45,1.16819,9/17/2022,11:30,0.80574,0.36245,5.44E-08,0.46758,0.310266309,46.53994641,999,R2.2.11-14,5,0.297474571
2,4.3R2,4,15000,0.000015,3,17,9/11/2022,12:00,1.57551,9/13/2022,12:30,1.19827,0.37724,5.66E-06,0.47172,0.239439927,3591.598911,344,R2.4.3-17,5,0.300123824
2,3.4R2,3,1500,0.0000015,4,11,8/30/2022,11:30,1.29923,9/1/2022,10:30,0.91368,0.38555,5.78E-07,0.47761,0.296752692,445.129038,576,R2.3.4-11,5,0.303892929
2,5.5R2,5,150000,0.00015,5,18,9/13/2022,12:30,1.00425,9/15/2022,11:00,0.62638,0.37787,5.67E-05,0.47875,0.376270849,56440.62733,57,R2.5.5-18,5,0.304622434
2,3.5R2,3,1500,0.0000015,5,7,8/24/2022,12:00,1.31184,8/26/2022,11:00,0.94122,0.37062,5.56E-07,0.47934,0.28251921,423.7788145,553,R2.3.5-7,5,0.304999984
2,4.4R2,4,15000,0.000015,4,8,8/24/2022,12:00,1.5727,8/26/2022,11:00,1.19149,0.38121,5.72E-06,0.48061,0.242392065,3635.880969,316,R2.4.4-8,5,0.305812677
2,2.5R2,2,150,0.00000015,5,20,9/21/2022,10:30,1.10525,9/23/2022,10:00,0.73154,0.37371,5.61E-08,0.48119,0.338122597,50.7183895,821,R2.2.5-20,4,0.306183829
2,4.4R2,4,15000,0.000015,4,3,8/14/2022,14:40,1.01955,8/16/2022,15:30,0.62633,0.39322,5.90E-06,0.48332,0.385679957,5785.199353,311,R2.4.4-3,5,0.30754685
2,3.12R2,3,1500,0.0000015,12,20,9/29/2022,10:00,1.09099,10/1/2022,12:00,0.71045,0.38054,5.71E-07,0.48797,0.348802464,523.2036957,731,R2.3.12-20,5,0.310522459
2,4.11R2,4,15000,0.000015,11,16,9/19/2022,10:45,1.01833,9/21/2022,12:00,0.60665,0.41168,6.18E-06,0.4892,0.404269736,6064.046036,500,R2.4.11-16,5,0.311309556
2,4.3R2,4,15000,0.000015,3,8,8/24/2022,12:00,0.95915,8/26/2022,11:00,0.56911,0.39004,5.85E-06,0.48944,0.406651723,6099.775843,335,R2.4.3-8,5,0.311463136
2,4.9R2,4,15000,0.000015,9,19,9/19/2022,10:45,1.18155,9/21/2022,12:00,0.79699,0.38456,5.77E-06,0.49167,0.32547078,4882.061699,263,R2.4.9-19,5,0.312890149
2,3.12R2,3,1500,0.0000015,12,11,9/11/2022,12:00,1.38461,9/13/2022,12:30,0.99807,0.38654,5.80E-07,0.49353,0.279168863,418.7532952,722,R2.3.12-11,5,0.314080393
2,2.1R2,2,150,0.00000015,1,21,9/19/2022,10:45,1.40808,9/21/2022,12:00,1.02108,0.387,5.81E-08,0.49448,0.274842339,41.22635078,944,R2.2.1-21,5,0.314688313
2,5.12R2,5,150000,0.00015,12,18,9/25/2022,12:00,1.22633,9/27/2022,11:30,0.82004,0.40629,6.09E-05,0.49484,0.331305603,49695.84043,214,R2.5.12-18,5,0.314918683
2,1.5R2,1,0,0,5,9,8/28/2022,1:00,1.16649,8/30/2022,12:00,0.76401,0.40248,0,0.49718,0.345035105,0,1060,R2.1.5-9,5,0.316416086
2,4.11R2,4,15000,0.000015,11,10,9/7/2022,10:30,1.27586,9/9/2022,12:00,0.88869,0.38717,5.81E-06,0.49811,0.30345806,4551.870895,494,R2.4.11-10,5,0.317011208
2,2.1R2,2,150,0.00000015,1,9,8/26/2022,10:30,1.45999,8/28/2022,13:40,1.08511,0.37488,5.62E-08,0.50235,0.256768882,38.5153323,932,R2.2.1-9,5,0.319724452
2,5.1R2,5,150000,0.00015,1,17,9/11/2022,12:00,0.98381,9/13/2022,12:30,0.58036,0.40345,6.05E-05,0.50433,0.410089347,61513.40198,172,R2.5.1-17,5,0.320991486
2,2.5R2,2,150,0.00000015,5,9,8/30/2022,11:30,1.09647,9/1/2022,10:30,0.71112,0.38535,5.78E-08,0.5045,0.351446004,52.7169006,810,R2.2.5-9,5,0.321100272
2,4.4R2,4,15000,0.000015,4,4,8/16/2022,14:00,1.03265,8/18/2022,14:00,0.61682,0.41583,6.24E-06,0.50593,0.402682419,6040.236285,312,R2.4.4-4,5,0.322015352
2,2.12R2,2,150,0.00000015,12,22,10/3/2022,9:30,1.44629,10/5/2022,10:30,1.033927,0.412363,6.19E-08,0.509833,0.285117784,42.76766762,986,R2.2.12-22,5,0.324512944
2,3.1R2,3,1500,0.0000015,1,18,9/13/2022,12:30,1.34474,9/15/2022,11:00,0.95832,0.38642,5.80E-07,0.51144,0.287356664,431.0349956,684,R2.3.1-18,5,0.325541289
2,4.11R2,4,15000,0.000015,11,20,9/27/2022,10:30,1.13194,9/29/2022,10:30,0.70992,0.42202,6.33E-06,0.51191,0.372828949,5592.434228,504,R2.4.11-20,5,0.32584205
2,4.9R2,4,15000,0.000015,9,17,9/15/2022,9:45,1.16883,9/17/2022,11:30,0.73121,0.43762,6.56E-06,0.51212,0.374408597,5616.128949,261,R2.4.9-17,5,0.325976432
2,3.11R2,3,1500,0.0000015,11,13,9/13/2022,12:30,1.66721,9/15/2022,11:00,1.26169,0.40552,6.08E-07,0.51251,0.243232706,364.8490592,751,R2.3.11-13,5,0.326225999
2,2.11R2,2,150,0.00000015,11,10,9/7/2022,10:30,1.29222,9/9/2022,12:00,0.88336,0.40886,6.13E-08,0.51273,0.316401232,47.4601848,995,R2.2.11-10,5,0.326366781
2,3.7R2,3,1500,0.0000015,7,22,9/25/2022,12:00,1.2921,9/27/2022,11:30,0.86937,0.42273,6.34E-07,0.5169,0.32716508,490.7476202,545,R2.3.7-22,5,0.329035231
2,4.3R2,4,15000,0.000015,3,18,9/13/2022,12:30,1.31622,9/15/2022,11:00,0.89266,0.42356,6.35E-06,0.51804,0.321800307,4827.004604,345,R2.4.3-18,5,0.329764735
2,4.4R2,4,15000,0.000015,4,2,8/12/2022,13:20,0.99816,8/14/2022,15:00,0.55846,0.4397,6.60E-06,0.5298,0.440510539,6607.658091,310,R2.4.4-2,5,0.337290148
2,2.9R2,2,150,0.00000015,9,11,9/5/2022,12:40,1.4708,9/7/2022,10:30,1.06772,0.40308,6.05E-08,0.53401,0.274054936,41.10824041,771,R2.2.9-11,5,0.339984194
2,1.3R2,1,0,0,3,19,9/17/2022,11:00,1.13447,9/19/2022,12:00,0.67462,0.45985,0,0.53492,0.405343464,0,1108,R2.1.3-19,5,0.340566518
2,5.9R2,5,150000,0.00015,9,12,9/7/2022,10:30,1.26138,9/9/2022,12:00,0.85819,0.40319,6.05E-05,0.53693,0.319641979,47946.29691,11,R2.5.9-12,5,0.341852749
2,1.5R2,1,0,0,5,15,9/9/2022,11:30,1.1816,9/11/2022,12:00,0.75898,0.42262,0,0.53709,0.357667569,0,1066,R2.1.5-15,4,0.341955135
2,2.4R2,2,150,0.00000015,4,8,8/26/2022,10:30,1.52339,8/28/2022,13:40,1.10376,0.41963,6.29E-08,0.54083,0.275458025,41.31870368,829,R2.2.4-8,5,0.344348421
2,5.9R2,5,150000,0.00015,9,17,9/17/2022,11:00,1.13589,9/19/2022,12:00,0.687,0.44889,6.73E-05,0.54418,0.395187914,59278.18715,16,R2.5.9-17,5,0.34649214
2,3.9R2,3,1500,0.0000015,9,20,9/25/2022,12:00,1.32075,9/27/2022,11:30,0.86985,0.4509,6.76E-07,0.54507,0.341396934,512.0954003,523,R2.3.9-20,5,0.347061666
2,3.12R2,3,1500,0.0000015,12,13,9/15/2022,9:45,1.59488,9/17/2022,11:30,1.15386,0.44102,6.62E-07,0.54801,0.276522372,414.7835574,724,R2.3.12-13,5,0.348943019
2,5.7R2,5,150000,0.00015,7,18,9/17/2022,11:00,1.19352,9/19/2022,12:00,0.74073,0.45279,6.79E-05,0.54808,0.379373618,56906.04263,39,R2.5.7-18,5,0.348987813
2,2.7R2,2,150,0.00000015,7,21,9/21/2022,10:30,1.53989,9/23/2022,10:00,1.09806,0.44183,6.63E-08,0.54931,0.286923092,43.03846379,802,R2.2.7-21,5,0.34977491
2,3.1R2,3,1500,0.0000015,1,15,9/7/2022,10:30,1.18024,9/9/2022,12:00,0.79017,0.39007,5.85E-07,0.55325,0.330500576,495.7508642,681,R2.3.1-15,5,0.352296179
2,2.2R2,2,150,0.00000015,2,16,9/13/2022,12:30,1.36817,9/15/2022,11:00,0.91984,0.44833,6.72E-08,0.55346,0.327685887,49.15288305,894,R2.2.2-16,5,0.352430561
2,5.4R2,5,150000,0.00015,4,17,9/11/2022,12:00,1.1324,9/13/2022,12:30,0.66256,0.46984,0.000070476,0.55661,0.414906394,62235.95903,75,R2.5.4-17,5,0.354446297
2,2.7R2,2,150,0.00000015,7,18,9/15/2022,9:45,1.18826,9/17/2022,11:30,0.79045,0.39781,5.97E-08,0.55998,0.334783633,50.21754498,799,R2.2.7-18,5,0.356602814
2,4.7R2,4,15000,0.000015,7,16,9/13/2022,12:30,1.39149,9/15/2022,11:00,0.90474,0.48675,7.30E-06,0.56125,0.349804885,5247.073281,279,R2.4.7-16,5,0.357415507
2,5.2R2,5,150000,0.00015,2,19,9/19/2022,10:45,1.12977,9/21/2022,12:00,0.63971,0.49006,0.000073509,0.56553,0.433769705,65065.4558,133,R2.5.2-19,4,0.360154348
2,1.2R2,1,0,0,2,18,9/17/2022,11:00,1.20739,9/19/2022,12:00,0.71687,0.49052,0,0.56559,0.406264753,0,1150,R2.1.2-18,5,0.360192743
2,3.3R2,3,1500,0.0000015,3,7,8/24/2022,12:00,1.37022,8/26/2022,11:00,0.90608,0.46414,6.96E-07,0.56573,0.338733926,508.1008889,593,R2.3.3-7,5,0.360282331
2,2.4R2,2,150,0.00000015,4,10,8/30/2022,11:30,1.12767,9/1/2022,10:30,0.67673,0.45094,6.76E-08,0.56842,0.399886492,59.98297374,831,R2.2.4-10,5,0.362003705
2,5.1R2,5,150000,0.00015,1,18,9/13/2022,12:30,1.04735,9/15/2022,11:00,0.5748,0.47255,7.09E-05,0.57343,0.451186327,67677.94911,173,R2.5.1-18,5,0.365209684
2,2.2R2,2,150,0.00000015,2,21,9/23/2022,10:30,1.46743,9/25/2022,12:00,1.00523,0.4622,6.93E-08,0.57493,0.314972435,47.24586522,899,R2.2.2-21,5,0.366169559
2,3.12R2,3,1500,0.0000015,12,19,9/27/2022,10:30,1.40589,9/29/2022,10:30,0.93764,0.46825,7.02E-07,0.57568,0.333063042,499.5945629,730,R2.3.12-19,5,0.366649496
2,3.11R2,3,1500,0.0000015,11,19,9/25/2022,12:00,1.32321,9/27/2022,11:30,0.85147,0.47174,7.08E-07,0.57917,0.356511816,534.7677239,757,R2.3.11-19,5,0.368882803
2,2.2R2,2,150,0.00000015,2,12,9/5/2022,12:40,1.36534,9/7/2022,10:30,0.88906,0.47628,7.14E-08,0.58015,0.348836187,52.3254281,890,R2.2.2-12,5,0.36950992
2,5.7R2,5,150000,0.00015,7,16,9/13/2022,12:30,1.04978,9/15/2022,11:00,0.56714,0.48264,0.000072396,0.58352,0.459753472,68963.02082,37,R2.5.7-16,5,0.371666437
2,1.3R2,1,0,0,3,18,9/15/2022,9:45,1.05621,9/17/2022,11:30,0.56504,0.49117,0,0.58358,0.465030628,0,1107,R2.1.3-18,5,0.371704832
2,5.5R2,5,150000,0.00015,5,21,9/19/2022,10:45,1.22412,9/20/2022,12:00,0.73579,0.48833,7.32E-05,0.58362,0.398923308,59838.49623,60,R2.5.5-21,5,0.371730429
2,1.1R2,1,0,0,1,13,9/5/2022,12:40,1.07168,9/7/2022,10:30,0.617,0.45468,0,0.58531,0.424268438,0,1191,R2.1.1-13,5,0.372811887
2,4.7R2,4,15000,0.000015,7,9,8/30/2022,11:30,1.14443,9/1/2022,10:30,0.63027,0.51416,7.71E-06,0.59109,0.44927169,6739.075348,272,R2.4.7-9,5,0.376510602
2,3.5R2,3,1500,0.0000015,5,20,9/19/2022,10:45,0.79703,9/21/2022,12:00,0.30805,0.48898,7.33E-07,0.59561,0.613502629,920.2539428,566,R2.3.5-20,4,0.379403022
2,5.7R2,5,150000,0.00015,7,8,8/28/2022,1:00,1.23244,8/30/2022,12:00,0.73609,0.49635,7.45E-05,0.5977,0.402737659,60410.64879,29,R2.5.7-8,5,0.380740447
2,5.2R2,5,150000,0.00015,2,20,9/21/2022,10:30,1.07332,9/23/2022,10:00,0.54885,0.52447,7.87E-05,0.59994,0.488642716,73296.40741,134,R2.5.2-20,4,0.382173859
2,5.1R2,5,150000,0.00015,1,20,9/17/2022,11:00,1.24411,9/19/2022,12:00,0.73816,0.50595,7.59E-05,0.60124,0.406676259,61001.43878,175,R2.5.1-20,5,0.38300575
2,1.11R2,1,0,0,11,17,9/21/2022,10:30,1.09339,9/23/2022,10:00,0.56542,0.52797,0,0.60304,0.482874363,0,1257,R2.1.11-17,5,0.384157599
2,2.9R2,2,150,0.00000015,9,13,9/9/2022,11:30,1.15559,9/11/2022,12:00,0.7102,0.44539,6.68E-08,0.60756,0.385422165,57.8133248,773,R2.2.9-13,5,0.387050019
2,4.2R2,4,15000,0.000015,2,15,9/11/2022,12:00,1.16179,9/13/2022,12:30,0.6475,0.51429,7.71E-06,0.60877,0.442670362,6640.055432,383,R2.4.2-15,5,0.387824317
2,4.9R2,4,15000,0.000015,9,20,9/21/2022,10:30,1.27562,9/23/2022,10:00,0.77371,0.50191,7.53E-06,0.60902,0.393463571,5901.95356,264,R2.4.9-20,5,0.387984296
2,1.3R2,1,0,0,3,16,9/11/2022,12:00,0.92287,9/13/2022,12:30,0.40487,0.518,0,0.61041,0.56129249,0,1105,R2.1.3-16,5,0.38887378
2,3.7R2,3,1500,0.0000015,7,20,9/21/2022,10:30,0.93847,9/23/2022,10:00,0.43077,0.5077,7.62E-07,0.61433,0.540986926,811.4803883,543,R2.3.7-20,5,0.391382251
2,2.9R2,2,150,0.00000015,9,6,8/26/2022,10:30,1.57054,8/28/2022,13:40,1.08108,0.48946,7.34E-08,0.61693,0.31165077,46.74761547,766,R2.2.9-6,5,0.393046032
2,5.1R2,5,150000,0.00015,1,19,9/15/2022,9:45,1.0615,9/17/2022,11:30,0.54481,0.51669,7.75E-05,0.61757,0.486754593,73013.18888,174,R2.5.1-19,5,0.393455579
2,3.4R2,3,1500,0.0000015,4,20,9/17/2022,11:00,1.14243,9/19/2022,12:00,0.61119,0.53124,7.97E-07,0.61918,0.465008797,697.5131956,585,R2.3.4-20,3,0.394485843
